imgW equ 32
imgH equ 32
 DB 57, 57, 153, 57, 57, 57, 57, 57, 57, 57, 20, 21, 19, 31, 31, 31, 31, 31, 154, 22, 27, 26, 153, 57, 57, 57, 57, 57, 130, 57, 24, 57, 57, 57, 154, 57, 57, 57, 57, 57 
 DB 57, 153, 26, 27, 22, 154, 31, 31, 31, 154, 24, 90, 89, 27, 20, 156, 58, 58, 57, 57, 130, 57, 156, 156, 57, 156, 130, 57, 57, 57, 58, 58, 156, 20, 27, 89, 90, 24, 154, 31 
 DB 19, 22, 90, 89, 89, 22, 9, 154, 153, 57, 58, 58, 130, 57, 57, 156, 130, 155, 57, 58, 58, 58, 57, 153, 154, 9, 22, 89, 89, 90, 22, 19, 22, 27, 90, 89, 89, 21, 9, 9 
 DB 56, 20, 24, 58, 24, 155, 58, 58, 58, 58, 58, 58, 58, 24, 20, 56, 9, 9, 21, 89, 89, 90, 27, 22, 21, 90, 90, 89, 26, 154, 9, 9, 57, 154, 20, 152, 24, 156, 154, 57 
 DB 58, 58, 58, 24, 152, 20, 154, 57, 9, 9, 154, 26, 89, 90, 90, 21, 21, 91, 90, 89, 28, 21, 9, 9, 57, 154, 246, 19, 20, 20, 20, 227, 226, 226, 20, 20, 19, 246, 154, 57 
 DB 9, 9, 21, 28, 89, 90, 91, 21, 21, 91, 90, 89, 89, 21, 9, 9, 57, 153, 19, 31, 31, 31, 31, 16, 16, 31, 31, 31, 31, 19, 153, 57, 9, 9, 21, 89, 89, 90, 91, 21 
 DB 22, 28, 91, 89, 89, 25, 154, 9, 57, 130, 19, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 19, 130, 57, 9, 154, 25, 89, 89, 91, 28, 22, 20, 23, 91, 90, 89, 89, 21, 9 
 DB 57, 130, 225, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 225, 130, 57, 9, 21, 89, 89, 90, 91, 23, 20, 31, 22, 27, 91, 90, 89, 25, 153, 57, 20, 16, 31, 31, 31, 31, 31 
 DB 31, 31, 31, 31, 31, 16, 20, 57, 154, 25, 89, 90, 91, 27, 22, 31, 31, 19, 21, 24, 90, 89, 89, 20, 156, 20, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 20, 156 
 DB 21, 89, 89, 90, 24, 21, 19, 31, 31, 31, 31, 153, 21, 22, 22, 245, 227, 19, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 19, 20, 21, 23, 22, 21, 153, 31, 31, 31 
 DB 31, 31, 31, 31, 31, 225, 19, 19, 16, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 19, 19, 225, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31 
 DB 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31
